text	proposal	narration	posEmotion	Qjustification	negEmotion	argumentative	empathy	EN_translation
"Sehr geehrte Frau Schubert,
Sie haben sich eine Menge Mühe für Ihre Stellungnahme gemacht.
Ihre Ausführungen scheinen auf den ersten Blick auch logisch und folgerichtig.
Es gibt da aber ein fundamentales Problem:
sie basieren auf falschen Informationen.
Ihr einleitender Satz zeigt das Problem auf, denn in der Tat haben sich nicht nur die Rahmenbedingungen für die Energie- insbesondere Stromwirtschaft in D und NRW geändert.
Es ist etwas weitaus fataleres passiert:
wir ersetzen heute wissenschaftliche Erkenntnisse durch religiöse anmutende, durch keinerlei sachliche Argumente zu stützende Ideologie.
Letzteres war übrigens dabei die Voraussetzung für Ersteres und gleichzeitig nicht mehr und nicht weniger als ein Glaubensbekenntnis.
Eine Tatsache, die bereits heute dem Ansehen seriöser Wissenschaftler schweren Schaden zugefügt hat, da sich die Gläubigen auf ""wissenschaftliche Tatsachen"" berufen, die schlicht und ergreifend erlogen sind.
Zur Sache:
1. Wenn man denn unbedingt (aus welchen Gründen auch immer) an das moderne Märchen des ""bösen CO2"" glauben will, dann hilft es nicht, ausgerechnet in Deutschland aus der Kohle auszusteigen.
Selbst dann, wenn es Deutschland *gar nicht mehr* geben würde, hätte die Welt nur 0,055% des anthropogenen CO2-Ausstosses ""gespart"" (Ich habe das an anderer Stelle bereits hergeleitet).
2. Die von Ihnen gemachten Aussagen stehen selbst im 5. Sachstandsbericht des IPCC so nicht drin;
sie stammen aus der (nochmals gekürzten) Zusammenfassung für politische Entscheidungsträger, die u.a. auf Drängen der deutschen Politik so formuliert wurde.
Ich empfehle die Lektüre des *kompletten Berichts*.
Sie werden solche Aussagen darin nicht finden - und das, *obwohl* auch der IPCC in erster Linie eine politische und keine wissenschaftliche Organisation darstellt.
3. Entgegen meiner sonstigen Gewohnheit habe ich es mir angetan, das verlinkte Video anzusehen.
Obwohl Schlimmes ahnend war ich ein wenig entsetzt.
Dass sich Prof. Lesch nicht zu schade ist für eine derartige Propagandasendung - noch dazu ohne jeden Informationsgehalt - ist schon niederschmetternd.
Zu Zeiten von alpha centauri wäre der Mann noch eine Empfehlung gewesen.
4. Ein Punkt, in dem ich Ihnen recht geben muß, ist der, dass zu wenig (um nicht zu sagen: gar nicht!) in Anpassungsmaßnahmen für einen Klimawandel (und zwar gleich welcher Art) investiert.
Eine davon wäre die Garantie einer möglichst billigen und sicheren Energieversorgung für alle.
Stattdessen werden die Milliarden gleich im Hunderterpack aus dem Fenster geworfen in der völlig unsinnigen Hoffnung das Klima *ändern* zu können.
5. RWE (und die anderen Garanten unserer) wurde und wird vom Gesetzgeber in einer kaum mehr hinzunehmenden Weise gebeutelt - und erntet von der uninformierten Bevölkerung dafür auch noch Spott und Hohn.
Dass sich Bund und Land dabei noch nicht einmal mehr an - selbst erlassenes! - Recht halten erscheint dabei zwar zunächst nur als ein beiläufiger Kollateralschaden, ist in einer Demokratie aber ein Anzeichen für höchste Aufmerksamkeit.
6. Auch wenn CO2 in diesem Zusammenhang (und bei der heute vorhandenen Konzentration in der Atmosphäre) in unserem Szenario keine nennenswerte Rolle spielt:
auch Ihre Rechnung Kohle zu CO2 stimmt nicht.
In modernen Kraftwerken ist es nur etwa ein Drittel.
7. Ausgerechnet sogenannte Umweltschützer als Zeugen für den Glauben anzuführen hat was, wenn man deren kreativen Umgang mit den eigenen Zielen, die man den anderen ja predigt mal genauer ansieht (ja, hier ist es nicht der BUND, sondern der NABU - man unterstützt sich aber kräftig gegenseitig, schlimmer wäre eigentlich nur noch Greenpeace):
http://www.topagrar.com/news/Energie-Energienews-Die-merkwuerdigen-Methoden-des-Nabu-1064279.html"	0	1	0	0	1	1	1	"Dear Ms. Schubert,
You have put a lot of effort into your statement.
At first glance, your comments also seem logical and consistent.
But there is a fundamental problem:
they are based on false information.
Your introductory sentence points out the problem, because it is indeed not only the general conditions for the energy industry, especially the electricity industry in D and NRW, that have changed.
Something far more fatal has happened:
Today, we are replacing scientific findings with religious-looking ideology that cannot be supported by any factual arguments.
The latter, by the way, was the precondition for the former and at the same time no more and no less than a creed.
A fact, which already today has done serious damage to the reputation of serious scientists, because the believers refer to ""scientific facts"", which are simply lies.
To the thing:
1. if you absolutely (for whatever reason) want to believe in the modern fairy tale of the ""evil CO2"", then it does not help to get out of coal in Germany of all places.
Even if Germany *wouldn't* exist anymore, the world would have ""saved"" only 0.055% of the anthropogenic CO2 emission (I have already deduced this elsewhere).
2. the statements you made are not even in the 5th Assessment Report of the IPCC;
they come from the (again shortened) summary for political decision makers, which was formulated in this way, among other things, at the insistence of German politicians.
I recommend reading the *complete report*.
You will not find such statements in it - and that, *although* also the IPCC is primarily a political and not a scientific organization.
3. contrary to my usual habit, I made it a point to watch the linked video.
Although suspecting bad things I was a bit horrified.
That Prof. Lesch is not too bashful for such a propaganda broadcast - still without any information content - is already devastating.
In times of alpha centauri the man would have been a recommendation.
4. one point, in which I have to agree with you, is that too little (not to say: not at all!) is invested in adaptation measures for a climate change (of any kind).
One of these would be to guarantee the cheapest and most secure energy supply possible for everyone.
Instead, billions are thrown out of the window by the hundreds in the completely nonsensical hope of *changing* the climate.
5 RWE (and the other guarantors of our energy supply) has been and is being shaken down by the legislator in a way that is hardly acceptable anymore - and the uninformed population is still mocking and ridiculing them for it.
The fact that federation and country do not even keep thereby still more to - even issued! - The fact that the federal government and the state do not even adhere to the law - which they have enacted themselves - seems at first to be only incidental collateral damage, but in a democracy it is a sign of the highest level of attention. 6.
6 Even if CO2 does not play a significant role in our scenario in this context (and at today's concentration in the atmosphere):
your calculation coal to CO2 is not correct either.
In modern power plants it is only about one third.
7) To cite so-called environmentalists as witnesses for the belief has something, if you take a closer look at their creative handling of their own goals, which you preach to the others (yes, here it is not the BUND, but the NABU - but they support each other strongly, actually only Greenpeace would be worse):
http://www.topagrar.com/news/Energie-Energienews-Die-merkwuerdigen-Methoden-des-Nabu-1064279.html"
"Schon die Prämisse, dass Braunkohleabbau im Rheinischen Revier weiter erforderlich sei, ist falsch!
Wir können den Ausstieg aus der Braunkohle und den Umstieg auf erneuerbare Energien nach allen seriösen, unabhängigen Studien schaffen!
Und wir müssen ihn auch schaffen, um die Klimaschutzziele der Landesregierung, der Bundesregierung, der EU (Klimaziel für 2020, 2030 und 2050) und die, nach heutigem Stand, Ende kommender Woche in Paris zu beschließenden Ziele zu schaffen.
Das Rheinische Revier weist nicht nur drei der zehn dreckigsten Kraftwerke Europas auf, mit der Braunkohle trägt NRW auch überproportional zum CO2-Ausstoß bei:
Noch immer ist Nordrhein-Westfalen für ein Drittel aller Treibhausgasemissionen Deutschlands verantwortlich.
Jeder NRW-Bürger ist rechnerisch für den Ausstoß von 16,4 Tonnen CO2 pro Jahr verantwortlich, im Bundesdurchschnitt sind es etwa zehn Tonnen weniger, die hier viel gescholtenen Schwellenländer wie China und Indien (1,6 Tonnen) liegen weit darunter!
Sehr lesenswert ein aktueller Artikel in EurActiv ""Viel zu viel Kohle"" mit Zitat aus einem neuen Gutachten:
""In der aktuellen Agora-Studie gehen die Autoren des Enervis-Instituts davon aus, dass Deutschland sein Klimaziel für 2030 nur erreichen kann, wenn bis dahin mehr als die Hälfte der Kohlekraftwerksflotte stillgelegt ist."":
http://www.euractiv.de/sections/energie-und-umwelt/cop21-viel-zu-viel-kohle-320080"	0	0	0	0	0	1	0	"The very premise that lignite mining in the Rhenish mining area is still necessary is wrong!
We can manage the exit from lignite and the switch to renewable energies according to all serious, independent studies!
And we must also achieve it in order to meet the climate protection targets of the state government, the German government, the EU (climate targets for 2020, 2030 and 2050) and the targets to be adopted in Paris at the end of next week, as things stand today.
The Rhenish mining area not only has three of the ten dirtiest power plants in Europe, with lignite NRW also contributes disproportionately to CO2 emissions:
North Rhine-Westphalia is still responsible for a third of all greenhouse gas emissions in Germany.
Each NRW citizen is arithmetically responsible for the emission of 16.4 tons of CO2 per year, the national average is about ten tons less, and the much-maligned emerging countries such as China and India (1.6 tons) are far below that!
Very worth reading a recent article in EurActiv ""Far too much coal"" with quote from a new report:
""In the latest Agora study, the authors of the Enervis Institute assume that Germany will only be able to meet its 2030 climate target if more than half of its coal-fired power plant fleet is decommissioned by then.""
http://www.euractiv.de/sections/energie-und-umwelt/cop21-viel-zu-viel-kohle-320080"
"Planetenweg
Das Tempelhofer Feld mit seiner großen Weite und dem annähernd runden Grundriss bietet sich geradezu an, einen [Planetenweg](http://de.wikipedia.org/wiki/Planetenweg) einzurichten."	1	0	0	0	0	1	0	"Planetary path
The Tempelhofer Feld with its large expanse and the almost round ground plan lends itself to the creation of a [planetary path](http://de.wikipedia.org/wiki/Planetenweg)."
http://www.villa-lessing.de/wp-content/uploads/2014/10/Vortrag-Prof-Gantef%C3%B6r.pdf	0	0	0	0	0	0	0	http://www.villa-lessing.de/wp-content/uploads/2014/10/Vortrag-Prof-Gantef%C3%B6r.pdf
"Sehr geehrter Herr Uhlig, ""Die Geschichte hat gezeigt, dass nur die Sicherung von Grundbedürfnissen von Menschen in der Lage ist, den Anstieg der Weltbevölkerung zu stoppen.
Hierzu gehört elementar die Versorgung mit Strom.""
Sehr richtig!
Aber wieso folgt daraus, dass in den deutschen Strommix möglichst viel Braunkohle gehört?
Sehen Sie das als Modell für all die Länder, die noch aufholen müssen?
Sollen die alle auf fossile Energieträger setzen?
Wäre es nicht besser, denen zu demonstrieren, dass ein entwickeltes Industrieland mit 100% Erneuerbaren zuverlässig betrieben werden kann?
Mit fossilen und atomaren Energiequellen bekommen Sie die 9 Milliarden jedenfalls nicht ans Stromnetz.
Erstens wegen des sicheren Klimakollapses und der unausweichlichen Reaktorkatastrophen.
Zweitens, weil sich dann die Endlichkeit dieser Rohstoffe nach wenigen Jahrzehnten bemerkbar machen würde.
Gerade die sauberen Energien sind auch unerschöpflich.
Was für ein kurzsichtiges, selbstschädigendes Verhalten, nicht auf sie zu setzen!"	0	0	0	1	1	1	0	"Dear Mr. Uhlig, ""History has shown that only the safeguarding of basic human needs is able to stop the increase of the world population.
This elementarily includes the supply of electricity.""
Very true!
But why does it follow that as much lignite as possible belongs in the German electricity mix?
Do you see this as a model for all the countries that still have to catch up?
Should they all rely on fossil fuels?
Wouldn't it be better to demonstrate to them that a developed industrialized country can be reliably run on 100% renewables?
In any case, you won't get the 9 billion to the power grid with fossil and nuclear energy sources.
First, because of certain climate collapse and inevitable reactor disasters.
Second, because the finite nature of these resources would then become apparent after a few decades.
Clean energies in particular are also inexhaustible.
What a short-sighted, self-damaging behavior not to rely on them!"
"Die Energiewende, wie sie in Deutschland betrieben wird, ist ein Groschengrab und ein Arbeitsplatzkiller ohne erkennbare Ergebnisse.
Die Subventionen für erneuerbare Energien erreichen dieses Jahr knapp 22 Milliarden Euro (FAZ) und haben noch lange nicht das Maximum erreicht (Zusagen bis 100 Milliarden Euro).
Dadurch wurde nur der Strompreis künstlich in die Höhe geschossen.
Die erhofften CO2-Einsparungen sind dagegen verschwindend gering.
Strom muss bezahlbar bleiben.
Wir sollten fair und ehrlich der Tatsache ins Auge blicken und die Energiewende als gescheitert ansehen.
Viel sinnvoller wäre es, in unsere optimierte Kraftwerkstechnik zu investieren und das Know-How in Entwicklungsländer zu vermarkten.
Deshalb sollte an den bestehenden Beschlüssen über Abbaugrenzen in den Kohlerevieren in Deutschland nicht gerüttelt werden, sondern die Arbeitsplätze gesichert und unsere Technik vorangetrieben werden!"	1	0	0	0	0	1	0	"The energy transition as it is being pursued in Germany is a penny dreadful and a job killer with no discernible results.
Subsidies for renewables reach just under 22 billion euros this year (FAZ) and are nowhere near the maximum (pledges up to 100 billion euros).
This has only artificially inflated the price of electricity.
The hoped-for CO2 savings, on the other hand, are vanishingly small.
Electricity must remain affordable.
We should face the fact fairly and honestly and regard the energy turnaround as a failure.
It would make much more sense to invest in our optimized power plant technology and market the know-how in developing countries.
Therefore, the existing decisions on mining limits in the coalfields in Germany should not be shaken, but the jobs should be secured and our technology should be advanced!"
"Das die Kohle nach wie vor für eine bezahlbare und sichere Energieversorgung gebraucht wird, wurde hier mehrfach dargelegt.
Wenn es nicht so traurig wäre und mit der Entscheidung den Tagebau zu verkleinern die Zukunft unserer Kinder auf´s Spiel setzten würde,  müsste man die Verantwortlichen wieder auslachen."	0	0	0	0	1	1	1	"The fact that coal is still needed for an affordable and secure energy supply has been explained here several times.
If it would not be so sad and with the decision to reduce the opencast mine the future of our children would be put on the line, one would have to laugh at those responsible again."
"Mein Enkelkind fragte mich gestern während einer Diskussion über das Thema Energiewende: ""Opa, warum verbrennen wir eigentlich immer noch die schädliche Braunkohle obwohl wir doch die erneuerbaren Energien haben?
Ich will doch auf einer Erde mit einem gesunden Klima leben"".
Ich habe ihr folgendes geantwortet:
""Im Prinzip ist das ganz einfach:
Weil die Politik das so will.""
"" Und warum will sie das?"" fragte die Kleine.  "" Ja"", habe ich ihr gesagt, "" die Politiker glauben, dass das Klima und die Erde noch nicht genug geschädigt sind.""
"" Und was können wir machen, damit wir sie davon überzeugen können, dass die Erde die Braunkohle nicht mehr braucht?""
Ich habe ihr geantwortet:
""Wir müssen sie daran erinnern, das sie ihre Entscheidungen so treffen müssen, dass du noch eine lebenswerte Zukunft hast.
Ich werde der Frau Kraft morgen einen Brief schreiben.""
"" Dann wird die Frau Kraft sich sicherlich gegen die Braunkohle entscheiden; oder?"" fragte sie."	0	1	0	1	0	1	0	"My grandchild asked me yesterday during a discussion about the energy transition: ""Grandpa, why are we still burning the harmful brown coal although we have renewable energies?
I want to live on an earth with a healthy climate"".
I answered her as follows:
""In principle, it's quite simple:
Because politics wants it that way.""
"" And why does it want that?"" asked the little girl.  "" Yes,"" I told her, "" the politicians believe that the climate and the earth are not yet damaged enough.""
"" And what can we do to convince them that the earth doesn't need lignite anymore?""
I answered her:
""We have to remind them that they have to make their decisions in a way that you still have a future worth living.
I will write a letter to the Mrs. Kraft tomorrow.""
"" Then Mrs. Kraft will surely decide against lignite; won't she?"" she asked."
Die treten alles Platt und hinterlassen eine Menge dreck	0	0	0	0	1	1	0	They trample everything and leave behind a lot of dirt
"Klassische Musik für Alle
Einmal in der Woche sollen die Berliner Philharmoniker auf dem THF für ALLE Berliner spielen.
So kommen auch Familien mit wenig Geld in den Genuss von klassischer Musik.
Die Preise in der Philharmonie oder Konzerte von anderen großen Musikern sind so immens hoch, dass nur Besserverdiener es sich leisten können.
Das ist eine Unverschämtheit, weil sie durch uns subventioniert werden und wir es uns nicht einmal leisten können hinzugehen.
Verfahrensweise:
Auf dem THF soll eine große Bühne aufgebaut werden, die dort immer steht.
Mindestens einmal in der Woche soll auf der großen Bühne klassische Musik gespielt werden.
An allen Eingängen zum THF soll eine Stunde vor dem Konzert von JEDER Person ein Euro eingenommen werden, ohne Ausnahme.
Das Geld soll durch ehrenamtliche Mitglieder eingesammelt werden oder von zwei verschiedenen Vereinen, die sich gegenseitig kontrollieren müssen.
Mit dem Geld sollen etwaige Kosten soweit es geht gedeckt werden.
Es geht hier nicht um Gewinnerwirtschaftung, sondern und Gemeinnützigkeit, Verantwortung und miteinander teilen.
Die klassische Musik schafft bei allen im THF sich befindenden Menschen ein Gemeinschaftsgefühl.
Je öfter die Konzerte stattfinden, desto eher werden die Berliner sich als Eins fühlen und eine neue Spiritualität kann entstehen."	1	0	1	0	1	1	0	"Classical music for all
Once a week the Berlin Philharmonic Orchestra should play at THF for ALL Berliners.
This way even families with little money can enjoy classical music.
The prices at the Philharmonie or concerts by other great musicians are so immensely high that only higher earners can afford it.
This is an outrage because they are subsidized by us and we can't even afford to go.
Procedure:
A large stage is to be set up on the THF, which will always be there.
At least once a week classical music should be played on the big stage.
At all entrances to the THF, one euro should be collected from EACH person one hour before the concert, without exception.
The money is to be collected by volunteer members or by two different clubs, which have to control each other.
The money is to be used to cover any costs as far as possible.
This is not about profit making, but and non-profit, responsibility and sharing with each other.
Classical music creates a sense of community among all the people in the THF.
The more often the concerts take place, the more the Berliners will feel as one and a new spirituality can emerge."
"Es scheint mir ein Irrglaube zu sein, mit der Braunkohleförderung und -Verstromung könne in sinnvoller Weise die Energieversorgung für eine Übergangszeit gesichert werden.
Es gibt kein stimmiges Übergangs-Szenario.
Die Planungen reichen ja gar nicht bis zu einem klaren Ausstieg in den nächsten Jahren.
Jegliche Nutzungsgenehmigungen und Betriebsgenehmigungen, die heute ausgesprochen werden, binden das Land und seine Bürger auf viele Jahrzehnte und sichern den Energiekonzernen für diese Zeit den Zugang zu billiger Kohle und geben das Recht zur Verstromung zu ""alten"" Regeln.
Im Sinne der Investitionssicherung und des Bestandsschutzes können vor Ablauf von Betriebsgenehmigungen Regeln nur geändert werden, wenn den Investoren dafür ein Ausgleich gezahlt wird.
Aus Steuergeldern versteht sich.
Jede Art der Verbrennung fossiler Energierohstoffe führt zu einer Anreicherung von Kohlendioxid in der Atmosfäre.
Wir steuern damit auf eine ökologische Katastrofe zu.
Das Ausmaß dieser Katastrofe können wir noch kaum abschätzen.
Doch ist erkennbar, dass bereits jetzt, nachdem sich die Erdoberfläche um ""nur"" etwa 0,5 Kelvin erwärmt hat, die Wetterereignisse deutlich intensiver geworden sind.
Es sind mehr Stürme, Dürren, Starkregen etc. zu verzeichnen, die der Erderwärmung durch das klimaschädlichen Gas Kohledioxid angelastet werden müssen.
Es gibt keinen sachlichen Grund, diese Art der Weltzerstörung weiter zu betreiben, denn es gibt längst alternative Lösungen mit erneuerbaren Energiequellen.
In diese wird aber von der Landesregierung deutlich weniger geistige Energie geleitet als in die Weiterverwendung fossiler Energie.
Ich halte es für notwendig, statt sich mit weiterem Kohleabbau zu befassen die Ressourcen zu bündeln und die Struktur für die Nach-Energiewende-Zeit zu schaffen.
Kraftwerke setzen bei der Verstromung von Braunkohle erhebliche Mengen an Quecksilber und Staub frei.
Auch dies sind Stoffe, die zu nachhaltiger Schädigung der Umwelt führen.
Die Behauptung, Kohle sei eine billige Energie stimmt insofern nur für die Energiekonzerne, die die Lasten ihres Tuns auf spätere Generationen abwälzen.
Ebenso sind die abgebauten Tagebaue ein erheblicher Verlust.
Die heute landwirtschaftlich genutzten Flächen, die der Ernährung aller (!) Menschen dienen, stehen anschließend nicht mehr zur Verfügung.
Und das nicht nur für die Dauer der Nutzung als Abbaufläche für Braunkohle, sondern NIE WIEDER.
Landwirtschaftliche Fläche ist aber auf absehbare Zeit immer noch die einzige Möglichkeit für die Menschen ausreichend Nahrung zu produzieren.
Bei zunehmender Erdbevölkerung mit Menschen müssen immer mehr Nahrungsmittel produziert werden.
Das in den letzten 60 Jahren erfolgreich  praktizierte Düngen mit Kunstdüngern hat zu erheblicher biologischer Degradation der Böden geführt und kommt an seine Grenze.
Zukünftig werden die landwirtschaftlichen Flächenerträge eher sinken als steigen.
Daher ist der Verlust an landwirtschaftlicher Fläche ein Verlust für die Allgemeinheit.
In diesem Sinne darf keine Enteignung derjenigen stattfinden, die für die Allgemeinheit auf diesen Flächen nachhaltig Nahrung produzieren können zugunsten derjenigen, die für nur einen kurzen Moment Strom liefern können.
Ich fordere dazu auf, den Braunkohletagebau so schnell wie möglich abzuwickeln, keine neuen Abbaugenehmigungen zu vergeben, und statt dessen den Ausbau eines zukunftsweisenden Energieversorgungs-Systems auf Basis erneuerbarer Quellen zu betreiben.
Mit freundlichen Grüßen
Olof Matthaei edl-nrw.de"	1	0	0	0	1	1	0	"It seems to me to be a misconception that lignite production and electricity generation can be used in a meaningful way to secure energy supply for a transitional period.
There is no coherent transition scenario.
The plans do not even extend to a clear phase-out in the next few years.
Any utilization permits and operating licenses that are issued today bind the country and its citizens for many decades and secure the energy companies' access to cheap coal for this time and give them the right to generate electricity according to ""old"" rules.
In the interest of securing investments and protecting the status quo, rules can only be changed before operating licenses expire if the investors are paid compensation.
Out of taxpayers' money, of course.
Every type of combustion of fossil fuels leads to an accumulation of carbon dioxide in the atmosphere.
We are heading for an ecological catastrophe.
We can hardly estimate the extent of this catastrophe yet.
But we can see that even now, after the earth's surface has warmed by ""only"" about 0.5 Kelvin, weather events have become much more intense.
There are more storms, droughts, heavy rains, etc., which must be blamed on global warming caused by the climate-damaging gas carbon dioxide.
There is no objective reason to continue this kind of world destruction, because alternative solutions with renewable energy sources have long been available.
However, the state government is channeling considerably less intellectual energy into these than into the continued use of fossil energy.
I believe it is necessary, instead of engaging in further coal mining, to pool resources and create the structure for the post-energy transition period.
Power plants release significant amounts of mercury and dust when converting lignite to electricity.
These are also substances that cause lasting damage to the environment.
In this respect, the claim that coal is a cheap energy is only true for the energy companies, which pass on the burdens of their actions to later generations.
Likewise, the mined-out opencast mines are a considerable loss.
The areas used for agriculture today, which serve to feed all (!) people, will subsequently no longer be available.
And not only for the duration of the use as mining area for lignite, but NEVER AGAIN.
Agricultural land, however, is still the only way for the foreseeable future to produce enough food for people.
As the earth's population of humans increases, more and more food must be produced.
Fertilization with artificial fertilizers, which has been successfully practiced over the last 60 years, has led to considerable biological degradation of the soil and is reaching its limit.
In the future, agricultural land yields will decrease rather than increase.
Therefore, the loss of agricultural land is a loss for the general public.
In this sense, there must be no expropriation of those who can sustainably produce food for the general public on this land in favor of those who can provide electricity for only a brief moment.
I call for lignite mining to be wound up as quickly as possible, for no new mining permits to be issued, and instead for the expansion of a forward-looking energy supply system based on renewable sources.
Yours sincerely
Olof Matthaei edl-nrw.de"
faende es besser wenn ein teil des flughafengebaeudes als hotel zu nutzen waere.	1	0	0	0	0	0	0	would like it better if a part of the airport building could be used as a hotel.
"Die Forderung nach dem Erhalt der L19 rührt daher, dass den Holzweilern eine d i r e k te Verbung nach Erkelenz erhalten bleibt.
Eine ""anderweitige Verbindung"" würde die Entfernung unzumutbar vergrößern.
Außerdem entstünde durch die Verlegung der L19 nach Süden eine 3. Abbaukante.
Eine ""anderweitige Verbindung"" reicht also nicht vollkommen aus!!!
Im Übrigen ist es unzumutbar, was den Bewohnern Holzweilers mit diesem ""Umbaggern"" zum Wohle des Fortbestands der Braunkohle -und davon bitte soviel wie nur irgend möglich- zugemutet wird."	0	1	0	0	1	1	0	"The demand for the preservation of the L19 stems from the fact that the people of Holzweiler retain a d i r e c t connection to Erkelenz.
An ""other connection"" would increase the distance unreasonably.
In addition, the relocation of the L19 to the south would create a 3rd mining edge.
An ""other connection"" is therefore not completely sufficient!!!
By the way, it is unreasonable what the inhabitants of Holzweiler are expected to do with this ""dredging"" for the sake of the continued existence of lignite - and as much of it as possible, please."
"Zum einen: wer sollte das bauen?
Und vor allem: das geht nach Gesetzeslage ganz sicher nicht!"	0	0	0	0	0	1	0	"For one thing: who should build it?
And above all: that is definitely not possible according to the law!"
"Mit der Forderung, die L19 möglichst zu erhalten, wird der Schutz der Lagerstätte vollständig aufgegeben.
Die Anbindung des Ortsteils Holzweiler an Erkelenz ist durch die L117 sicher zu gewährleisten."	1	0	0	0	0	0	0	"With the requirement to preserve the L19 as far as possible, the protection of the deposit is completely abandoned.
The connection of the Holzweiler district to Erkelenz must be safely guaranteed by the L117."
"Natur schaffen, Natur erhalten.
Bitte macht keinen Obdachlosenschlafplatz aus dem Tempelhofer Feld.
Auch möchte ich nicht den Müll der Pupertierenden die Nachts durchdrehen da jeden Morgen weg räumen."	1	0	0	0	1	1	0	"Create nature, preserve nature.
Please do not make a homeless sleeping place out of the Tempelhofer Feld.
Also I don't want to clear away the garbage of the poopers who go crazy at night there every morning."
"Natürlich, hier wird nichts begründet.
Und 41 Teilnehmer nicken einfach ab!"	0	0	0	0	0	0	0	"Of course, nothing is substantiated here.
And 41 participants just nod!"
Die Zeugen Jehovas kann man vielleicht in einem Atemzug mit dem Ex-Präsidenten und bekennenden Kreationisten George W. Bush nennen, aber die Gleichstellung mit Gore, Flannery und Schellnhuber ist unseriös.	0	0	0	0	0	1	0	The Jehovah's Witnesses can perhaps be mentioned in the same breath as the ex-president and avowed creationist George W. Bush, but equating them with Gore, Flannery and Schellnhuber is unserious.
